1229757,Babu Santana
1005219,Marcello Costa
1595754,Marcos Coutinho
1600236,João Soares
1595896,Rafael Fontenele
1597372,Rosangela Rodrigues
1476457,Jota Farias
1317149,Mary Sheila
1600287,Gil Torres
0513130,Paulo Lins
1595836,Christian Duurvoort
0033306,Olivia Araújo
0152129,Sérgio Chapelin
10970355,Jonnaton Japiassu
1595925,Manuel Machado
0668835,Tulé Peak
0001744,Tom Sizemore
0122653,Edward Burns
0001608,Barry Pepper
0004965,Adam Goldberg
0004874,Vin Diesel
0000610,Giovanni Ribisi
0001111,Jeremy Davies
0000354,Matt Damon
0001101,Ted Danson
0316079,Paul Giamatti
0001199,Dennis Farina
0821152,Joerg Stadler
0242882,Max Martini
0116465,Dylan Bruno
0148738,Daniel Cerqueira
0330983,Demetri Goritsas
0692139,Ian Porter
0781738,Gary Sefton
0817998,Julian Spencer
0341363,Steve Griffin
0550687,William Marsh
0006976,Marc Cass
0621030,Markus Napier
0278308,Neil Finnighan
0587215,Peter Miles
0305375,Paul Garcia
0574300,Seamus McQuade
0519465,Ronald Longridge
0789575,Adam Shaw
0768350,Rolf Saxon
0424819,Corey Johnson
0014583,Loclann Aiken
0055923,John Barnett
0121779,Maclean Burke
0121898,Victor Burke
0174449,Aiden Condron
0295496,Paschal Friel
0353249,Shane Hagan
0382657,Paul Hickey
0426209,Shane Johnson
0533589,Laird Macintosh
0562733,Brian Maynard
0568211,Martin McDougall
0680623,Mark Phillips
0742016,Lee Aaron Rosen
0778831,Andrew Scott
0789106,Matthew Sharp
0909906,Vincent Walsh
0939730,Grahame Wood
0788767,John Sharian
0941983,Glenn Wrage
0362148,Crofton Hardester
0399103,Martin Hub
0214860,Raffaello Degruttola
0926205,Nigel Whitmey
0255077,Sam Ellis
0715000,Erich Redman
0445127,Tilo Keiner
0343869,Stephan Grothgar
0180388,Stephane Cornicard
0263068,Michelle Evans
0064112,Martin Beaton
0536551,Anna Maguire
0277213,Nathan Fillion
0544037,Michael Mantas
0891960,David Vegh
0403652,Ryan Hurst
0112173,Nick Brooks
0780222,Sam Scudder
0910267,John Walters
0344464,Dorothy Grumbar
0409191,James Innes-Smith
0696193,Harve Presnell
0245653,Dale Dye
0186505,Bryan Cranston
0937387,David Wohl
0520580,Eric Loren
0171438,Valerie Colgan
0101524,Amanda Boxer
0949599,Harrison Young
0126402,Kathleen Byron
0293567,Rob Freeman
0321488,Thomas Gizbert
2114802,Sebastian J. Brook
0209496,John de Lancie
1415490,James Embree
1571243,Declan Geraghty
2829025,Frank Huseyin
6088908,Michael P. Jahoda
6668303,Alan Joyce
0494749,Derek Lea
1031296,João Costa Menezes
2124465,Taylor Murphy
2009780,Abbe Muschallik
0615584,Nina Muschallik
0755314,Paul Sacks
0826147,Mac Steinmeier
0833431,Leo Stransky
0893283,Vincent Ventresca
6555159,Paul Woodadge
0000905,Roberto Benigni
0000971,Nicoletta Braschi
0134493,Giorgio Cantarini
0243842,Giustino Durano
0082979,Sergio Bini Bustric
0004650,Marisa Paredes
0001976,Horst Buchholz
0019145,Lidia Alfonsi
0518057,Giuliana Lojodice
0284997,Amerigo Fontani
0211599,Pietro De Silva
0350147,Francesco Guzzo
0495476,Raffaella Lebboroni
0019142,Claudio Alfonsi
0056391,Gil Baroni
0080641,Massimo Bianchi
0092104,Jürgen Bohn
0120717,Verena Buratti
0131462,Robert Camero
0175883,Ennio Consalvi
0181771,Giancarlo Cosentino
0185763,Aaron Craig
0266496,Alfiero Falomi
0270167,Daniela Fedke
0284472,Antonio Fommei
0290787,Stefano Frangipani
0390476,Ernst Frowein Holger
0335891,Alessandra Grassi
0375506,Hannes Hellmann
0385025,Wolfgang Hillinger
0470317,Margarita Lucia Krauss
0493986,Patrizia Lazzarini
0504696,Maria Letizia
0518435,Concetta Lombardo
0532154,Maria Rita Macellari
0542244,Carlotta Mangione
0581806,Franco Mescolini
0582197,Francesca Messinese
8032754,Angel Alise Middelthon
0621313,Andrea Nardi
0679324,Günther Pfanzelter
0691701,Cristiana Porchiella
0696341,Antonio Prester
0746290,Gina Rovere
0748690,Laura Susanne Ruedeberg
0759457,Massimo Salvianti
0759898,Richard Sammel
0771843,James Schindler
0862755,Andrea Tidona
0886054,Dirk K. van den Berg
0897609,Giovanna Villa
2343578,James Falzone
0031511,Omero Antonutti
2911482,Roberta Bobbi
2329400,Davide Borella
0806760,Nikky Smedley
0001556,David Morse
0001372,Bonnie Hunt
0003817,Michael Clarke Duncan
0000342,James Cromwell
0005052,Michael Jeter
0001295,Graham Greene
0006535,Doug Hutchison
0005377,Sam Rockwell
0165101,Patricia Clarkson
0339428,Dabbs Greer
0107573,Eve Brent
0850847,Rai Tasco
0912453,Edrie Warner
0539155,Paula Malcomson
0412325,Christopher Joel Ives
0238468,Evanne Drucker
0238462,Bailey Drucker
0109785,Brent Briscoe
0571853,Bill McKinney
0495358,Scotty Leavenworth
0495356,Katelyn Leavenworth
0189860,Dee Croxton
0459779,Rebecca Klingler
0408189,Gary Imhoff
0258371,Van Epperson
0115157,David E. Browning
0000001,Fred Astaire
1556165,Tommy Barnes
3850112,Bill Craddock
2113182,Christopher Greenwood
2703981,Wes Hall
2050882,Daniel D. Harris
0004264,Jude Herrera
1851404,Ted Hollis
0486513,Don Langley
1377184,Robert Malone
2871335,Gower Mills
0001677,Ginger Rogers
0789727,Garth Shaw
1791153,Tim Smith
1391752,Toy Spears
7081474,Jared Stovall
3150987,Dora Tate
3005493,Samual Tate
0860791,Todd Thompson
0937585,James Marshall Wolchok
0000995,Ellen Burstyn
0000190,Matthew McConaughey
3237775,Mackenzie Foy
0001475,John Lithgow
3154303,Timothée Chalamet
0654648,David Oyelowo
2180792,Collette Wolfe
0565133,Francis X. McCarthy
0410347,Bill Irwin
0004266,Anne Hathaway
0095960,Andrew Borba
0004747,Wes Bentley
0001137,William Devane
1408543,David Gyasi
1577637,Josh Stewart
0000729,Casey Affleck
1489668,Leah Cairns
1567113,Jessica Chastain
5291430,William Dickinson
0333410,Topher Grace
6898446,Flora Nolan
6898447,Griffen Fraser
0378363,Jeff Hephner
1285387,Lena Georgas
1175468,Elyes Gabel
3928682,William Patrick Brown
5583342,Cici Leah Campbell
2551407,Mark Casimir Dyniewicz Jr.
5165565,Troy Fyhn
5546679,Benjamin Hardy
5363645,Alexander Michael Helisek
5227757,Ryan Irving
7538020,Alexander Lu
4223014,Derek McEntire
5503852,Benjamin Pitz
1335612,Marlon Sanders
7907264,Bryan Stamp
4120466,Kristian Van der Heyden
2655078,Kevan Weber
0001088,Peter Cushing
0114436,Phil Brown
0292235,Shelagh Fraser
0567018,Alex McCrindle
0125952,Eddie Byrne
0377120,Drewe Henley
0353796,Garrick Hagon
0458161,Jack Klaff
0393853,William Hootkins
0532815,Angus MacInnes
0801788,Jeremy Sinden
0039061,Graham Ashley
0376405,Don Henderson
0503236,Richard LeParmentier
0774532,Leslie Schofield
0030193,David Ankrum
0042464,Mark Anthony Austin
0063502,Scott Beach
0510019,Lightning Bear
0073802,Jon Berg
0079068,Doug Beswick
0086685,Paul Blake
0120861,Janice Burchette
0122441,Ted Burnett
0152413,John Chapman
0169397,Gilda Cohen
0174337,Tim Condren
0178834,Barry Copping
0193238,Alfie Curtis
0203940,Robert Davies
0207117,Maria De Aragon
0219069,Barbie Denham
0224622,Frazer Diamond
0224737,Warwick Diamond
0248864,Sadie Eden
0266259,Kim Falkinburg
0276092,Harry Fielder
0286599,Anthony Forrest
0300879,Ted Gagliano
0307097,Salo Gardner
0310697,Steve Gawley
0323518,Barry Gnome
0324597,Rusty Goffe
0334756,Isaac Grand
0355949,Nelson Hall
0362388,Reg Harding
0378204,Frank Henson
0382016,Christine Hewett
0002921,Tiffany Hillkurtz
0397931,Arthur Howell
0407908,Tommy Ilsley
0427496,Annette Jones
0428667,Linda Jones
0443327,Joe Kaye
0457671,Colin Michael Kitchens
0476043,Melissa Kurtz
0483860,Al Lampert
0514086,Laine Liska
1750488,Derek Lyons
0536953,Mahjoub
0542109,Alf Mangan
0564768,Rick McCallum
0567263,Grant McCune
0600619,Geoffrey Moon
0608042,Mandy Morton
0677285,Lorne Peterson
0694219,Marcus Powell
0727300,Shane Rimmer
0741598,Pam Rose
0745528,George Roubicek
0799750,Erica Simmons
0821572,Angela Staines
0830723,George Stock
0833188,Roy Straite
0836315,Peter Sturgeon
0838614,Peter Sumner
0843136,John Sylla
0843143,Tom Sylla
0862939,Malcolm Tierney
0864138,Phil Tippett
7917653,Frances Alfred Basil Tomlin
0881518,Morgan Upton
0910054,Jerry Walter
0910686,Hal Wamsley
5925474,Larry Ward
0915424,Diana Sadley Way
0922916,Bill Weston
0931727,Steve 'Spaz' Williams
0939705,Fred Wood
0000216,Arnold Schwarzenegger
0000157,Linda Hamilton
0000411,Edward Furlong
0001598,Robert Patrick
0091286,Earl Boen
0608012,Joe Morton
0580924,S. Epatha Merkerson
0346003,Castulo Guerra
0177528,Danny Cooksey
0001280,Jenette Goldstein
0075359,Xander Berkeley
0357696,Leslie Hamilton Gearren
0316480,Ken Gibbel
0935297,Robert Winley
0775623,Peter Schrum
0928630,Shane Wilder
0250218,Michael Edwards
0522027,Jared Lounsbery
0154538,Casey Chavez
0075513,Ennalls Berl
0482141,Don Lake
0896436,Richard Vidan
0568033,Tom McDonald
0658293,Jim Palmer
0930663,Guss Williams
0212575,Gwenda Deacon
0822739,Don Stanton
0822734,Dan Stanton
0528260,Colin Patrick Lynch
0262481,Noel Evangelisti
0185178,Nikki Cox
0109493,Lisa Brinegar
0633228,DeVaughn Nixon
0800830,Tony Simotes
0735290,Diane Rodriguez
0007951,Dalton Abbott
0950020,Ron Young
0113233,Charles Robert Brown
0252745,Abdul Salaam El Razzac
0615557,Mike Muscat
0606487,Dean Norris
0429980,J. Rob Jordan
0263254,Terrence Evans
0682334,Denney Pierce
0492924,Mark Christopher Lawrence
0468034,Pat Kouri
0512746,Van Ling
0002889,Michael Albanese
0036223,Ed Arneson
0036368,Bret A. Arnold
3048992,Dean Blanke
0143409,Debra Casey
0196931,Jim Dahl
2835535,Martin Deluca
0415053,Jennifer Jacono
3812068,Gavin Kelly
0464638,Takao Komine
0004273,Joel Kramer
0581166,Anne Merrem
0734747,Mic Rodgers
1772228,Richard Ruskin
0002396,Scott Shaw
0824151,Steven Stear
0861752,Sven-Ole Thorsen
0908121,Randy Walker
0936537,William Wisher
0000150,Michael J. Fox
0000670,Lea Thompson
0000417,Crispin Glover
0001855,Tom Wilson
0920148,Claudia Wells
0566013,Marc McClure
0818274,Wendie Jo Sperber
0225191,George DiCenzo
0564589,Frances Lee McCain
0866055,James Tolkan
0169454,J.J. Cohen
0797150,Casey Siemaszko
0000708,Billy Zane
0914023,Harry Waters Jr.
0298412,Donald Fullilove
0293483,Lisa Freeman
0442022,Cristen Kauffman
0712341,Elsa Raven
0362835,Will Hare
0079199,Ivy Bethune
0547465,Jason Marin
0110198,Katherine Britton
0381155,Jason Hervey
0108315,Maia Brewton
0301381,Courtney Gains
0243734,Richard L. Duran
0641138,Jeff O'Haco
0337566,Johnny Green
0007984,Jamie Abbott
0017491,Norman Alden
0604968,Read Morgan
0662599,Sachi Parker
0469809,Robert Krantz
0727037,Gary Riley
0677792,Karen Petrasek
0002668,George 'Buck' Flower
0859594,Tommy Thomas
0949587,Granville 'Danny' Young
0113379,David Harold Brown
0865879,Lloyd L. Tolbert
1112865,Paul Hanson
0115131,Lee Brownfield
0216455,Robert DeLapp
0132287,Charles L. Campbell
0248280,Kiki Ebsen
8291680,Randy Feelgood
0310198,Hal Gausman
0363493,Deborah Harmon
1262452,D'Janine King-Lasky
0507271,Huey Lewis
4992396,Richard Patrick
0610573,Tony Pope
0842009,Ethel Sway
0004159,Tom Tangen
0932517,Tom Willett
0383708,Rumi Hiiragi
0997115,Miyu Irino
0622412,Mari Natsuki
0619822,Takashi Naitô
0768005,Yasuko Sawaguchi
0309107,Tatsuya Gashûin
1126340,Ryûnosuke Kamiki
1112144,Yumi Tamai
1126978,Yô Ôizumi
0370632,Koba Hayashi
0436639,Tsunehiko Kamijô
0648777,Takehiko Ono
0837420,Bunta Sugawara
6946829,Shigeru Wakita
1312191,Shirô Saitô
1829293,Michiko Yamamoto
3521496,Keiko Tsukamoto
1887557,Akio Nakamura
1846179,Shinji Tokumaru
1888244,Kaori Yamagata
1846916,Yayoi Kazuki
5183577,Masahiro Asano
6946830,Kazutaka Hayashida
1048358,Ikuko Yamamoto
6946831,Mina Meguro
6946832,Tetsurô Ishibashi
6946833,Katsutomo Shîbara
6946834,Shinobu Katabuchi
1197714,Noriko Kitou
5387900,Naoto Kaji
6946835,Yoshitaka Sukegawa
6946836,Aki Tachikawa
6946837,Noriko Yamaya
3655549,Katsuhisa Matsuo
3512458,Masayuki Kizu
6946838,Yôko Ôno
6946839,Sachie Azuma
1904410,Ken Yasuda
1926657,Shigeyuki Totsugi
5950317,Mayumi Sako
6946840,Sonoko Soeda
6946841,Akiko Tomihira
6946842,Minako Masuda
6946843,Orika Ono
3815513,Rina Yamada
6946844,Miwa Takachi
6012328,Hiromi Takeuchi
4439988,Makiko Oku
0153738,Daveigh Chase
0687189,Suzanne Pleshette
0005189,Jason Marsden
0250743,Susan Egan
0001773,David Ogden Stiers
0000452,Lauren Holly
0004821,Michael Chiklis
0152839,Tara Strong
0569680,Mickie McGowan
0528802,Sherry Lynn
0029460,Jack Angel
0551065,Mona Marshall
0074036,Bob Bergen
0590430,Candi Milo
0120309,Rodger Bumpass
0642601,Colleen O'Shaughnessey
0201373,Jennifer Darling
0698413,Phil Proctor
0251646,Paul Eiding
0911589,Jim Ward
1206450,Madalena Bobone
7855740,Mónica Chaby
2337530,Romeu Costa
1984927,Filipa Maló Franco
0481155,João Lagarto
0578251,João Melo
0579012,Rui Mendes
2078119,Fernanda Montemor
0048389,Dee Bradley Baker
0000578,Anthony Perkins
0587256,Vera Miles
0001260,John Gavin
0001463,Janet Leigh
0570615,John McIntire
0643000,Simon Oakland
0386877,Patricia Hitchcock
0853299,Vaughn Taylor
0878354,Lurene Tuttle
0026930,John Anderson
0590123,Mort Mills
0020513,Fletcher Allen
0045839,Walter Bacon
2146004,Prudence Beers
0141275,Kit Carson
0211402,Francis De Sales
0230019,George Dockstader
0253140,George Eldredge
0280880,Harper Flaherty
0339615,Virginia Gregg
0000033,Alfred Hitchcock
0419220,Paul Jasmin
0440789,Lee Kass
0453093,Frank Killmond
0461095,Ted Knight
0564562,Pat McCaffrie
0595395,Hans Moebus
0634282,Jeanette Nolan
0641753,Lillian O'Malley
0651737,Robert Osborne
0743364,Don Ross
0770671,Fred Scheiwiller
0908671,Helen Wallace
0004778,Adrien Brody
0288976,Emilia Fox
0954076,Michal Zebrowski
0832380,Ed Stoppard
0513520,Maureen Lipman
0277975,Frank Finlay
0962577,Jessica Kate Meyer
0713469,Julia Rayner
0611148,Wanja Mues
0725956,Richard Ridings
0789338,Nomi Sharron
0590372,Anthony Milner
0803944,Lucy Skeaping
1281253,Roddy Skeaping
1279616,Ben Harlan
0492458,Thomas Lawinky
0806942,Roy Smiles
0103367,Paul Bradley
0130736,Daniel Caltagirone
0089782,Andrzej Blumenfeld
1281665,Darian Wawer
0952498,Zbigniew Zamachowski
1279327,Lejb Fogelman
1281870,Detlev von Wangenheim
0691201,Popeck
0194462,Zofia Czerwinska
1279292,Emilio Fernandez
0472305,Udo Kroschwald
0711765,Uwe Rathsam
0111079,Joanna Brodzik
0054570,Katarzyna Bargielowska
0071838,John Bennett
0788670,Cyril Shaps
1056205,Wojciech Smolarz
0533531,Lech Mackiewicz
0686903,Ruth Platt
0477777,Frank-Michael Köbe
1296006,Torsten Flach
0710922,Peter Rappenglück
0895812,Ronan Vibert
0682117,Christoph Pieczynski
0276758,Katarzyna Figura
0670893,Valentine Pelka
0862907,Andrew Tiernan
0833881,Tom Strauss
0470981,Thomas Kretschmann
0467082,Cezary Kosinski
1290941,Grzegorz Artman
0062145,Adam Bauman
0120893,Pawel Burczyk
1292030,Zbigniew Dziduch
0246189,Marian Dziedziel
0291711,Nina Franoszek
0351319,Jerzy Góralczyk
1013098,John Keogh
0465671,Jaroslaw Kopaczewski
0484077,Patrick Lanagan
0503948,Dmitri Leshchenko
0510188,Dorota Liliental
0596071,Rafal Mohr
0682116,Andrzej Pieczynski
1364281,Morgane Polanski
0707637,Norbert Rakowski
0797120,Piotr Siejka
1364614,Viola Szen
0843955,Andrzej Szenajch
1295269,Tomasz Tyndyk
1364777,Andrzej Walden
1138580,Zbigniew Walerys
0937549,Tadeusz Wojtych
0956190,Andrzej Zielinski
1364872,Maurycy Zylber
1364873,Xawery Zylber
4714105,Katrin Butt
5065396,Tomasz Ciszewski
1271575,Rafal Dajbor
3617348,Roman Garbowski
1283157,Anna Gryszka
0393437,Adrian Hood
1350838,Ryszard Kluge
1351095,Ireneusz Machnicki
1412177,Pawel Malaszynski
1732020,Adam Malecki
0633323,Aleksandra Nizynska
0695127,Axel Prahl
1455876,Dagmara Sieminska
1395060,Izabella Szolc
1924360,Dawid Szurmiej
0844371,Borys Szyc
3275645,Malgorzata Trybalska
1443123,Jacek Wolszczak
3429704,Pawel Zdun
0000606,Jean Reno
0000204,Natalie Portman
0032216,Peter Appel
0089112,Willi One Blood
0187199,Don Creech
0321798,Keith A. Glascoe
0779685,Randolph Scott
0045937,Michael Badalucco
0338746,Ellen Greene
0716408,Elizabeth Regen
0560593,Carl J. Matusovich
0784262,Frank Senger
1707797,Lucius Wyatt Cherokee
0149987,Eric Challier
0076306,Luc Bernard
0494069,Maïwenn
0449086,Jessie Keosian
0552327,George Martin
0788773,Abdul Hassan Sharif
0110398,Kent Broadhurst
0391218,Tommy Hollis
0511052,Peter Linari
0510796,Johnny Limo
0670787,Danny Peled
0908203,Seth Jerome Walker
0612750,Michael Mundra
0223418,Alex Dezen
0587960,Betty Miller
0060799,Geoffrey Bateman
0423208,Arsène Jiroyan
0900408,Peter Vizard
0539376,Joseph Malerba
0124887,David W. Butler
0489436,Robert LaSardo
0327350,Steve Gonnelo
0830140,William James Stiggers Jr.
0706520,Anthony Ragland
0086521,Crystal Michelle Blake
0957273,Sonny Zito
0379696,Rocky Hernandez
0669132,Randy Pearlstein
0906894,Trevor Walace
0120165,Keith S. Bullock
0564315,Jeff McBride
0278908,Fred Fischer
0433214,Peter Justinius
0069171,Denis Bellocq
0216708,Thomas Delehanty
0893281,Ed Ventresca
0939387,Wallace Wong
0938976,Cary Wong
0738505,Amimul Rolly
0711151,Mohammed Rashid
0123951,Adam Busch
0865356,Mario Todisco
0577820,James Melissinos
0122073,Jernard Burks
0210187,Matt De Matt
0618651,Samy Naceri
0310336,Christophe Gautier
0021841,Junior Almeida
0339568,David Gregg
0598969,Michel Montanary
0404071,Hervé Husson
0499519,Didier Legros
0029272,Marc Andréoni
0458521,Gilles Kleber
0506122,Junior John Levis
0767029,Tony Sauraye
0561190,Thierry Maurio
0265287,James Fahrner
0770943,Daniel Schenmetzler
0858462,Alyssia Dujmovich
2826620,Dan Thorens
0917620,Michael Wehrhahn
0814280,Song Kang-ho
1310525,Sun-kyun Lee
1856097,Cho Yeo-jeong
6079248,Choi Woo-sik
6476224,So-dam Park
7553003,Lee Jeong-eun
4525883,Jang Hye-jin
3745391,Park Myeong-hoon
7616095,Ji-so Jung
10700274,Hyun-jun Jung
4522499,Keun-rok Park
10860732,Yi-Seo Jung
11261148,Jae-myeong Jo
10215504,Ik-han Jung
11044243,Kyu-baek Kim
11432327,Hwang In Kyung
9086195,Ahn Seong-Bong
11432328,Kim Jin Hyung
10783032,Young-woo Yoon
1176304,JaeWook Park
11432329,Kang Hyun Gyu
11432330,Seo Hee Young
3727008,Lee Dong-yong
11432331,An Jing San
11432332,Jeong A Reum
11432333,Kim Jung Woo
11432334,Kim Geon
10726591,Joo-hyung Lee
11432335,Jung Jae Hoon
11432336,Yang Sun Young
11432337,Lee Lu A.
11432338,Lee Sang Kyung
10860733,Lee Ji-hye
11432339,Kim Bo Ryoung
11432340,Kim I-seul
11432341,Kim Hyea-ryun
11432342,Kim Young Jo
11432343,Kim Sung Joon
11432344,Kim Sung Su
11432345,Kim Ha Eun
11432346,Park Mi Ae
11432347,Park Hye Sook
11432348,Baik Seung Hwan
11432349,Park Jae Wan
11432350,Park Ga Bin
11432351,Seol Min
11432352,Seo Han Gyeol
11432353,Oh Mu Yong
11432354,Lee Si Hoo
11432355,Lee In Kyung
11432356,Lee Si Eun
11432357,Lee Do Woon
11432358,Oh Byeol Ha
11432359,Kim Yooin
11432360,Yu Chae-ryeon
11432361,Jang Ye-Won
11432362,Jung Se-hyun
11432363,Jeong Il-hwa
11432364,Ji-yeon
11432365,Ji Hye-yeong
11432366,Je Seung-hyun
11432367,Choi Ji-won
11432368,Hee Ha-woun
11432369,Riccardo Ferraresso
11432370,Choi Jeong-hyun
11432371,Go Gwan-jae
11432372,Lee Si-hoon
11432373,Seo Pok-hyun
11432374,Shim Su-mi
11432375,Hye-ri Yoon
8247628,Dong-hyeon Baek
11432377,Jang Ji-woo
9069396,Andreas Fronk
11432378,Anna Elisabeth Rihlmann
6673675,Melinda McDonald
11432379,Sean Thomas
11432380,Rosie Peralta
11432381,Eun-hee Lee
11432382,Kim Se-in
11432383,Han Mi-ja
11432384,Ju Su-ji
11432385,Shin Seung-min
11432386,Gamja
11432387,Mangchi
11432388,Mungchi
6124994,Park Seo-joon
10113618,Kwak Sin-ae
11432389,Mark Siegmund
11432390,Katrin Maurer
9940906,Hyo-shin Pak
0000100,Rowan Atkinson
0000111,Matthew Broderick
0129295,Niketa Calame-Harris
0191906,Jim Cummings
0000155,Whoopi Goldberg
0347039,Robert Guillaume
0000460,Jeremy Irons
0446702,Moira Kelly
0001447,Nathan Lane
0494922,Zoe Leader
0001507,Cheech Marin
0754676,Ernie Sabella
0801672,Madge Sinclair
0001795,Jonathan Taylor Thomas
0919798,Frank Welker
0146681,Cathy Cavadini
0243804,Judi M. Durand
0469411,Daamen J. Krall
0565567,David McCharen
0680628,Mary Linda Phillips
0709890,David Randolph
0012121,Charlie Adler
0071818,Jeff Bennett
0164950,Philip L. Clarke
0220635,Debi Derryberry
0245460,Sally Dworsky
0267724,Bill Farmer
0296777,Pat Fry
0684442,Patrick Pinney
0348562,Jan Rabson
1494182,Evan Saucedo
0815718,Kath Soucie
0915868,Jason Weaver
0930990,Joseph Williams
0931128,Laura Williams
0000128,Russell Crowe
0001618,Joaquin Phoenix
0001567,Connie Nielsen
0001657,Oliver Reed
0001321,Richard Harris
0001394,Derek Jacobi
0005023,Djimon Hounsou
0774516,David Schofield
0795344,John Shrapnel
0032962,Tomas Arana
0005241,Ralf Moeller
0004829,Spencer Treat Clark
0376101,David Hemmings
0281107,Tommy Flanagan
0229084,Omid Djalili
0568988,Nicholas McGaughey
0445479,Chris Kell
0192889,Tony Curran
0507507,Mark Lewis
0703888,John Quinn
0706511,Alun Raglan
0047549,David Bailie
0020369,Chick Allan
0629466,David J. Nicholls
0039185,Al Ashton
0235654,Billy Dowd
0130422,Ray Calleja
0264857,Giannina Facio
0179680,Allan Corduner
0577996,Michael Mellinger
0024535,Said Amel
0506314,Adam Levy
0318353,Gilly Gilchrist
8119890,Nick Beardshaw
9410739,Corey Booth
5716341,Michael Dickins
3456551,Malcolm Ellul
3459713,Simon Faulkner
2889505,James Fiddy
3395938,Peter Francis-Wemyss
1715350,Ruth Frendo
1548582,Kjeld Gogosha-Clark
1519043,Cara Higgins
3377594,Earl Hundt
3288298,Mehdi Kashani
4052845,Tom Kay
4932410,Phil Lowes
1973611,Nic Main
1535253,Ray Mangion
2117981,Antonio Meitin
2396944,Mike Mitchell
0434560,Antone Pagán
1437232,Norman Campbell Rees
1629606,Neil Roche
6847003,Steve Saunders
8515827,Christopher Say
3224328,Christian Simpson
0810750,Brian Smyj
2428097,Richard Stride
1595521,Tony Tomlinson
1518271,Michael Yale
0000350,Beverly D'Angelo
0000497,Jennifer Lien
0839486,Ethan Suplee
0000103,Fairuza Balk
0000984,Avery Brooks
0001285,Elliott Gould
0005078,Stacy Keach
0750916,William Russ
0868956,Guy Torry
0181288,Joe Cortese
0808633,Jason Bose Smith
0529014,Antonio David Lyons
0812550,Alex Sol
0539537,Keram Malicki-Sánchez
0004709,Giuseppe Andrews
6783755,Michelle Christine White
0288638,Jonathan Fowler Jr.
0557733,Christopher Masterson
0646335,Nicholas R. Oleson
0546275,Jordan Marder
0494432,Paul Le Mat
0069085,Thomas L. Bellissimo
0496983,Cherish Lee
0900572,Sam Vlahos
0087110,Tara Blanchard
0483457,Anne Lambton
0938392,Steve Wolford
0637519,Richard Noyce
0330115,Danso Gordon
0636235,Jim Norton
0060617,David Basulto
0168751,Alexis Rose Coen
0252923,Kiante Elam
2016212,Paul Hopkins
0644049,Keith Odett
0795093,Paul E. Short
0586070,Nigel Miguel
3889291,Darrell Britt
0139445,Robert 'Duckie' Carpenter
1795040,Hans Cozzens
0256126,John Embry
1055669,Maximillian Kesmodel
0547224,Barbie Marie
0566695,Andre McCoy
0857200,Allie Moss
0741098,Louis E. Rosas
0765493,Sam Sarpong
0841837,Mark Swanson
1945775,Jeremy Sweet
0911838,Selwyn Ward
0933281,Debra Wilson
0000242,Mark Wahlberg
0000640,Martin Sheen
0935653,Ray Winstone
0267812,Vera Farmiga
0026364,Anthony Anderson
0000285,Alec Baldwin
0197647,James Badge Dale
0641244,David O'Hara
0906301,Robert Wahlberg
0198306,Kristen Dalton
2401565,Thomas B. Duffy
0400879,Richard Hughes
0533323,J.C. MacKenzie
0460168,Mary Klug
1864828,Peg Holzemer
0945502,Robert 'Toshi' Kar Yuen Chan
1160357,Gurdeep Singh
0307898,Armen Garo
0127362,John Cenatiempo
1567297,Joseph Riccobene
1577957,Billy Smith
1938820,Lyman Chen
1977951,Kevin P. McCarthy
0278853,Chris Fischer
0786381,William Severs
1923750,Larry Mitchell
2024585,Anthony Estrella
2201159,Andrew Breving
1769067,Tracey Paleo
0188981,Douglas Crosby
0528147,Dorothy Lyman
0624240,Audrie Neenan
2399733,Frank Mallicoat
2401336,Paula DeMers
1331627,Conor Donovan
2091605,Amanda Lynch
2195494,Sallie Toussaint
0178906,Patrick Coppola
0642567,Mick O'Rourke
0137897,Deborah Carlson
0778533,Nellie Sciutto
2051965,Peter Welch
0950794,Henry Yuk
0528273,Dennis Lynch
0126414,Michael Byron
2255655,William Lee
1600051,John Rue
1987569,Peter Crafts
0717518,Joseph P. Reidy
2403319,John Farrer
2400092,Paris Karounos
0355083,Brian Haley
0785352,Terry Serpico
0316310,Jay Giannone
0688911,John Polce
0165825,Bo Cleary
1503640,David Conley
0151142,Victor Chan
0113843,Jill Brown
0269910,Sarah Fearon
0447376,Tom Kemp
0313402,Denece Ryland
2067980,Zachary Pauliks
2398446,Daniel F. Risteen Jr.
2402857,Francis P. Hughes
0161978,Johnny Cicco
0446257,Chance Kelly
0240474,Shay Duffin
8560273,John McConnell
2403435,Kenneth Stoddard
2402086,Jeffrey Winter
2399681,Paddy Curran
2015337,Mark Philip Patrick
2225339,David Fischer
2411923,Walter Y.F. Wong
2403033,Tony M. Yee
1930900,Francesca Scorsese
2402235,Alex Morris
0863374,Emma Tillinger Koskoff
0144425,Craig Castaldo
3117657,Angelis Alexandris
2906959,James P. Anderson
1547895,Andrew Aninsman
7677121,Razmig Arabian
2040695,Dion Baia
2258717,Takumi Bando
1584285,Vincent Bivona
1076079,Eric Bruno Borgman
2782582,David Boston
1184515,Tracey Brennan
6753439,Joshua Brown
1794016,Brendan Burke
2196739,Shana Carr
0157924,Chris Chinn
1354679,Tori Clay
2865453,Desiree April Connolly
1089398,Jeffrey Corazzini
2904151,Ed Cuffe
4685068,Mike Di Stasio
2315607,Elizabeth Dings
